ID	MetaCyc
rxn21912	AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|PWY-6539
rxn21913	AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|PWY-6539
rxn21914	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn21915	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn21916	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-2582|PWY-6544|Plant-Hormone-Biosynthesis
rxn21917	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn21918	Biosynthesis|Brassinosteroid-Biosynthesis|HORMONE-SYN|PWY-6544|PWY-699|Plant-Hormone-Biosynthesis
rxn21919	PWY-6544
rxn21920	PWY-6544
rxn21921	Activation-Inactivation-Interconversion|Degradation|HORMONE-DEG|Inactivation|Metabolic-Clusters|PLANT-HORMONE-DEG|PWY-6546
rxn21922	Activation-Inactivation-Interconversion|Degradation|HORMONE-DEG|Inactivation|Metabolic-Clusters|PLANT-HORMONE-DEG|PWY-6546
rxn21923	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6552|SECONDARY-METABOLITE-DEGRADATION
rxn21925	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6552|SECONDARY-METABOLITE-DEGRADATION
rxn21927	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6552|SECONDARY-METABOLITE-DEGRADATION
rxn21930	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6553|SECONDARY-METABOLITE-DEGRADATION
rxn21931	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6553|SECONDARY-METABOLITE-DEGRADATION
rxn21933	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6553|SECONDARY-METABOLITE-DEGRADATION
rxn21934	ALKALOIDS|CAFFEINE|Degradation|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6553|SECONDARY-METABOLITE-DEGRADATION
rxn21939	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6568|PWY-6571|Polysaccharides-Biosynthesis
rxn21940	Biosynthesis|Nucleotide-Biosynthesis|PWY-6545|PYR-NUC-SYN|Pyrimid-Deoxyribonucleot-De-Novo-Biosyn
rxn21941	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21942	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21943	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21944	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21947	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6567|PWY-6569|Polysaccharides-Biosynthesis
rxn21948	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6568|PWY-6571|Polysaccharides-Biosynthesis
rxn21949	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21950	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21951	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21952	Biosynthesis|Carbohydrates-Biosynthesis|Glycosaminoglycans-Biosynthesis|PWY-6558|PWY-6564|Polysaccharides-Biosynthesis
rxn21957	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6576|Polymer-Degradation
rxn21958	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6576|Polymer-Degradation
rxn21962	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6572|Polymer-Degradation
rxn21970	Biosynthesis|HORMONE-SYN|JH-III-Biosynthesis|PWY-6575|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn21985	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21986	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21987	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21988	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21989	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21990	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21991	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21992	Biosynthesis|PWY-6574|Siderophores-Biosynthesis
rxn21993	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6572|Polymer-Degradation
rxn21994	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6576|Polymer-Degradation
rxn21995	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6576|Polymer-Degradation
rxn21996	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6573|Polymer-Degradation
rxn21997	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6573|Polymer-Degradation
rxn21998	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6573|PWY-6576|Polymer-Degradation
rxn21999	Carbohydrates-Degradation|Degradation|Glycosaminoglycan-Degradation|POLYSACCHARIDES-DEG|PWY-6573|PWY-6576|Polymer-Degradation
rxn22000	All-Trans-Farnesyl-PP-Biosynthesis|Biosynthesis|Cofactor-Biosynthesis|Detoxification|PWY-6577|Polyprenyl-Biosynthesis
rxn22001	Biosynthesis|PWY-5954|PWY-5961|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22011	Biosynthesis|Lipid-Biosynthesis|PWY-6580|PhosphatidylglycerolBiosynthesis|Phospholipid-Biosynthesis
rxn22012	Biosynthesis|Lipid-Biosynthesis|PWY-6580|PhosphatidylglycerolBiosynthesis|Phospholipid-Biosynthesis
rxn22013	Biosynthesis|Degradation|FLAVONOID-DEG|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6332|PWY-6996|SECONDARY-METABOLITE-BIOSYNTHESIS|SECONDARY-METABOLITE-DEGRADATION
rxn22014	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6332|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22015	Biosynthesis|FLAVONOID-SYN|ISOFLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6332|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22016	Degradation|Manganese-Oxidation|Noncarbon-Nutrients|PWY-6591|PWY-6592
rxn22017	Degradation|Manganese-Oxidation|Noncarbon-Nutrients|PWY-6592
rxn22018	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn22019	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn22020	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn22021	Biosynthesis|CAROTENOID-SYN|PWY-6581|SECONDARY-METABOLITE-BIOSYNTHESIS|TETRATERPENOID-SYN|Terpenoid-Biosynthesis
rxn22024	AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|PWY-5787
rxn22025	AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|PWY-5787
rxn22026	AROMATIC-COMPOUNDS-BIOSYN|BENZENOID-SYN|Biosynthesis|PHENYLPROPANOID-SYN|PWY-6621|PWY-6762|SECONDARY-METABOLITE-BIOSYNTHESIS|Salicylate-Biosynthesis
rxn22028	AROMATIC-COMPOUNDS-BIOSYN|BENZENOID-SYN|Biosynthesis|PHENYLPROPANOID-SYN|PWY-6624|SECONDARY-METABOLITE-BIOSYNTHESIS|Salicylate-Biosynthesis
rxn22032	AROMATIC-COMPOUNDS-BIOSYN|Biosynthesis|PWY-5787
rxn22033	Biosynthesis|CAMALEXIN-SYN|INDOLE-PHYTOALEXIN-SYN|PHYTOALEXIN-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22034	Biosynthesis|CAMALEXIN-SYN|INDOLE-PHYTOALEXIN-SYN|PHYTOALEXIN-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22035	Biosynthesis|CAMALEXIN-SYN|INDOLE-PHYTOALEXIN-SYN|PHYTOALEXIN-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22036	Biosynthesis|CAMALEXIN-SYN|INDOLE-PHYTOALEXIN-SYN|PHYTOALEXIN-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22037	Biosynthesis|CAMALEXIN-SYN|INDOLE-PHYTOALEXIN-SYN|PHYTOALEXIN-SYN|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22038	Biosynthesis|Energy-Metabolism|PWY-6585|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22039	Biosynthesis|Energy-Metabolism|PWY-6585|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22040	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6014|Unusual-fatty-acid-biosynthesis
rxn22041	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6014|Unusual-fatty-acid-biosynthesis
rxn22042	Degradation|Noncarbon-Nutrients|PWY-6593|Sulfur-Assimilation
rxn22043	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6598|Unusual-fatty-acid-biosynthesis
rxn22044	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6598|Unusual-fatty-acid-biosynthesis
rxn22045	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6598|Unusual-fatty-acid-biosynthesis
rxn22046	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-6598|Unusual-fatty-acid-biosynthesis
rxn22047	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Metabolic-Clusters|PWY-6603|Unusual-fatty-acid-biosynthesis
rxn22048	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Metabolic-Clusters|PWY-6603|Unusual-fatty-acid-biosynthesis
rxn22049	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|Metabolic-Clusters|PWY-6603|Unusual-fatty-acid-biosynthesis
rxn22050	Biosynthesis|FLAVANONES-SYN|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6602|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22051	Biosynthesis|FLAVANONES-SYN|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6602|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22052	Biosynthesis|FLAVANONES-SYN|FLAVONOID-SYN|PHENYLPROPANOID-SYN|PWY-6602|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22061	AROMATIC-COMPOUNDS-BIOSYN|BENZENOID-SYN|Biosynthesis|PHENYLPROPANOID-SYN|PWY-6621|SECONDARY-METABOLITE-BIOSYNTHESIS|Salicylate-Biosynthesis
rxn22062	AROMATIC-COMPOUNDS-BIOSYN|BENZENOID-SYN|Biosynthesis|PHENYLPROPANOID-SYN|PWY-6623|SECONDARY-METABOLITE-BIOSYNTHESIS|Salicylate-Biosynthesis
rxn22064	Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|PWY-7032
rxn22065	Alkanes-Biosynthesis|Biosynthesis|Carbohydrates-Biosynthesis|PWY-6622
rxn22066	Biosynthesis|Cell-Structure-Biosynthesis|PWY-6626
rxn22067	Biosynthesis|Cell-Structure-Biosynthesis|PWY-6626
rxn22068	Biosynthesis|Cell-Structure-Biosynthesis|PWY-6626
rxn22069	Biosynthesis|Cell-Structure-Biosynthesis|PWY-6626
rxn22070	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22071	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22072	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22073	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22074	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22075	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22076	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22077	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22078	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22079	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22080	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22081	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22082	Biosynthesis|POLYKETIDE-SYN|PWY-6627|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22083	Degradation|Noncarbon-Nutrients|PWY-6634|Sulfur-Assimilation
rxn22084	Degradation|Noncarbon-Nutrients|PWY-6634|Sulfur-Assimilation
rxn22087	CYANOGENIC-GLUCOSIDE-DEG|Degradation|N-CONTAINING-GLUCOSIDE-DEG|N-CONTAINING-SECONDARY-CMPD-DEG|PWY-6002|SECONDARY-METABOLITE-DEGRADATION
rxn22089	Degradation|Noncarbon-Nutrients|PWY-6637|PWY-6638|PWY-6641|Sulfolactate-Degradation|Sulfur-Assimilation
rxn22090	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-6640|Salicylate-Degradation
rxn22091	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-6640|Salicylate-Degradation
rxn22092	AROMATIC-COMPOUNDS-DEGRADATION|Degradation|PWY-6640|Salicylate-Degradation
rxn22093	Biosynthesis|PWY-6644|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22094	Biosynthesis|PWY-6644|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22095	Biosynthesis|PWY-6644|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22097	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080
rxn22098	Biosynthesis|Degradation|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080|PWY-5138|PWY-7036
rxn22099	Biosynthesis|Degradation|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080|PWY-5138|PWY-7036
rxn22100	Biosynthesis|Degradation|Fatty-Acid-Degradation|Fatty-Acid-and-Lipid-Degradation|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080|PWY-5138|PWY-7036
rxn22101	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080
rxn22102	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080|PWY-7036
rxn22103	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080|PWY-7036
rxn22104	Biosynthesis|Fatty-acid-biosynthesis|Lipid-Biosynthesis|PWY-5080|PWY-7036
rxn22108	Biosynthesis|Cofactor-Biosynthesis|PWY3O-19|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22109	Biosynthesis|Cofactor-Biosynthesis|PWY-5855|PWY-5873|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22110	Biosynthesis|Cofactor-Biosynthesis|PWY-5857|PWY-5872|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22111	Biosynthesis|Cofactor-Biosynthesis|PWY-5856|PWY-5871|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22114	Biosynthesis|Cofactor-Biosynthesis|PWY-5870|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22115	Biosynthesis|Cofactor-Biosynthesis|PWY-5872|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22116	Biosynthesis|Cofactor-Biosynthesis|PWY-5871|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22117	Biosynthesis|Cofactor-Biosynthesis|PWY-5873|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22119	Biosynthesis|Cofactor-Biosynthesis|PWY-5855|PWY-5873|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22120	Biosynthesis|Cofactor-Biosynthesis|PWY-5857|PWY-5872|Quinone-Biosynthesis|Ubiquinone-Biosynthesis
rxn22122	Biosynthesis|Lipid-Biosynthesis|PWY-6648|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22123	Biosynthesis|Lipid-Biosynthesis|PWY-6648|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22124	Biosynthesis|Lipid-Biosynthesis|PWY-6648|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22125	Biosynthesis|HORMONE-SYN|JH-III-Biosynthesis|PWY-6650|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22126	Biosynthesis|DITERPENOID-SYN|PWY-6645|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22127	Biosynthesis|DITERPENOID-SYN|PWY-6645|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22128	Biosynthesis|DITERPENOID-SYN|PWY-6645|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22129	Biosynthesis|DITERPENOID-SYN|PWY-6645|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22130	Biosynthesis|HORMONE-SYN|JH-III-Biosynthesis|PWY-6575|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22131	Biosynthesis|HORMONE-SYN|JH-III-Biosynthesis|PWY-6575|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22132	Biosynthesis|DITERPENOID-SYN|GIBBERELLIN-SYN|HORMONE-SYN|PWY-6653|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22133	Biosynthesis|DITERPENOID-SYN|GIBBERELLIN-SYN|HORMONE-SYN|PWY-6653|Plant-Hormone-Biosynthesis|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22135	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|PWY-6658|Polysaccharides-Biosynthesis
rxn22136	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|Polysaccharides-Biosynthesis
rxn22137	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|PWY-6658|Polysaccharides-Biosynthesis
rxn22138	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|PWY-6658|Polysaccharides-Biosynthesis
rxn22140	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|PWY-6658|Polysaccharides-Biosynthesis
rxn22142	Biosynthesis|PWY-6831|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22143	Biosynthesis|PWY-6831|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22144	Biosynthesis|PWY-6831|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22145	Biosynthesis|Other-biosynthesis|PWY-6657
rxn22146	Biosynthesis|Other-biosynthesis|PWY-6657
rxn22148	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|Polysaccharides-Biosynthesis
rxn22149	Activation-Inactivation-Interconversion|Degradation|GIBBERELLINS-DEGRADATION|HORMONE-DEG|Inactivation|Metabolic-Clusters|PLANT-HORMONE-DEG|PWY-102
rxn22150	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|Polysaccharides-Biosynthesis
rxn22151	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|Polysaccharides-Biosynthesis
rxn22152	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|Polysaccharides-Biosynthesis
rxn22153	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6655|Polysaccharides-Biosynthesis
rxn22154	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6658|Polysaccharides-Biosynthesis
rxn22156	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6658|Polysaccharides-Biosynthesis
rxn22158	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6658|Polysaccharides-Biosynthesis
rxn22159	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6658|Polysaccharides-Biosynthesis
rxn22160	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6658|Polysaccharides-Biosynthesis
rxn22162	Biosynthesis|Carbohydrates-Biosynthesis|PWY-6658|Polysaccharides-Biosynthesis
rxn22163	Degradation|NITROGEN-DEG|Nitrate-Reduction|Noncarbon-Nutrients|PWY-5675
rxn22170	Biosynthesis|DITERPENOID-SYN|PWY-6659|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22184	Biosynthesis|DITERPENOID-SYN|PWY-6659|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22187	Biosynthesis|Cofactor-Biosynthesis|Menaquinone-Biosynthesis|PWY-5839|PWY-5840|Quinone-Biosynthesis
rxn22188	Biosynthesis|PWY-6660|PWY-6662|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22189	Biosynthesis|PWY-6660|PWY-6662|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22190	Biosynthesis|PWY-6661|PWY-6662|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22191	Biosynthesis|DITERPENOID-SYN|PWY-5660|SECONDARY-METABOLITE-BIOSYNTHESIS|Terpenoid-Biosynthesis
rxn22194	Biosynthesis|Metabolic-Clusters|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6829
rxn22196	Biosynthesis|Metabolic-Clusters|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6829
rxn22197	Biosynthesis|Metabolic-Clusters|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6829
rxn22198	Biosynthesis|Metabolic-Clusters|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6829
rxn22203	Biosynthesis|Metabolic-Clusters|Nucleic-Acid-Processing|Nucleotide-Biosynthesis|PWY-6829
rxn22209	Biosynthesis|Organic-solutes-Biosynthesis|Other-biosynthesis|PWY-6664
rxn22219	Antibiotic-Biosynthesis|Biosynthesis|PWY-6666|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22220	Antibiotic-Biosynthesis|Biosynthesis|PWY-6666|SECONDARY-METABOLITE-BIOSYNTHESIS
rxn22221	Degradation|PHENYLPROPANOID-DERIVATIVE-DEG|PWY-6667|SECONDARY-METABOLITE-DEGRADATION
rxn22224	Biosynthesis|PWY-6669|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22225	Biosynthesis|PWY-5434|SECONDARY-METABOLITE-BIOSYNTHESIS|SESQUITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22226	Degradation|PWY-6670|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn22227	Degradation|PWY-6670|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn22228	Degradation|PWY-6670|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn22229	Degradation|PWY-6670|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn22231	Degradation|PWY-6672|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn22232	Degradation|PWY-6672|SECONDARY-METABOLITE-DEGRADATION|TERPENOID-DEG
rxn22233	DISSULFRED-PWY|Degradation|Noncarbon-Nutrients|Sulfate-Reduction|Sulfur-Assimilation
rxn22234	DISSULFRED-PWY|Degradation|Noncarbon-Nutrients|Sulfate-Reduction|Sulfur-Assimilation
rxn22235	DISSULFRED-PWY|Degradation|Noncarbon-Nutrients|PWY-6675|PWY-6676|Sulfate-Reduction|Sulfide-Oxidation|Sulfur-Assimilation|Sulfur-Oxidation
rxn22236	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22237	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22238	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22239	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22240	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22241	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22242	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
rxn22243	Biosynthesis|Lipid-Biosynthesis|PWY-2541|SECONDARY-METABOLITE-BIOSYNTHESIS|Sterol-Biosynthesis|TRITERPENOID-SYN|Terpenoid-Biosynthesis
